,categoryName,isAdvertisement,isLocalGuide,language,likesCount,publishAt,publishedAtDate,reviewContext/Reservation recommended,reviewContext/Visited on,reviewContext/Wait time,reviewerNumberOfReviews,reviewsCount,stars,state,temporarilyClosed,text,title,totalScore,responseFromOwnerDate,responseFromOwnerText,sentiment,cleaned_text
851,Market,False,False,en,0,a year ago,2024-07-24T03:39:45.707Z,None,None,None,15,750,5,Northern Territory,False,Nice so.e good stuff,Nightcliff Market,4.3,None,None,Positive,nice soe good stuff
852,Market,False,True,en,0,a year ago,2024-07-07T06:00:04.133Z,None,None,None,63,750,5,Northern Territory,False,2nd best market in Darwin for food and juices and ginger lattes,Nightcliff Market,4.3,None,None,Positive,2nd best market darwin food juice ginger latte
853,Market,False,True,en,0,a year ago,2024-06-30T02:55:17.362Z,None,None,None,24,750,3,Northern Territory,False,"Very small but busy market. Stalls range from talented women making their own clothes ethically to cowboys selling unlabelled, unethical foreign tat. Take your cash as some vendors are putting 40c surcharge on card payments.",Nightcliff Market,4.3,None,None,Positive,small busy market stall range talented woman making clothes ethically cowboy selling unlabelled unethical foreign tat take cash vendor putting 40c surcharge card payment
854,Market,False,True,en,0,a year ago,2024-06-29T01:52:11.341Z,None,None,None,15,750,4,Northern Territory,False,👍,Nightcliff Market,4.3,None,None,Neutral,
855,Market,False,True,en,0,a year ago,2024-06-23T04:41:30.450Z,None,None,None,26,750,5,Northern Territory,False,The Crab Lady always adds extras..was willing to buy a few items.. and walked away with a box of veggies..,Nightcliff Market,4.3,None,None,Positive,crab lady always add extraswas willing buy item walked away box veggie
856,Market,False,True,en,0,a year ago,2024-06-22T00:06:38.690Z,None,None,None,99,750,3,Northern Territory,False,"Was a bit disappointed , market was quite small, not much merchandise, more of a takeaway food market",Nightcliff Market,4.3,None,None,Negative,bit disappointed market quite small much merchandise takeaway food market
857,Market,False,True,en,0,a year ago,2024-06-21T22:50:53.605Z,None,None,None,62,750,5,Northern Territory,False,Saturday morning 👍💯,Nightcliff Market,4.3,None,None,Neutral,saturday morning
858,Market,False,False,en,0,a year ago,2024-05-23T07:26:14.149Z,None,None,None,0,750,4,Northern Territory,False,2nd best market in Darwin for food and juices and ginger lattes,Nightcliff Market,4.3,None,None,Positive,2nd best market darwin food juice ginger latte
859,Market,False,True,en,0,a year ago,2024-05-19T05:10:24.260Z,None,None,None,323,750,1,Northern Territory,False,Nothing special. Everything is overpriced. This is a place for tourists.,Nightcliff Market,4.3,None,None,Positive,nothing special everything overpriced place tourist
860,Market,False,True,en,0,a year ago,2024-05-01T07:03:12.964Z,None,None,None,27,750,4,Northern Territory,False,Small but good vendors. From books to food available.,Nightcliff Market,4.3,None,None,Positive,small good vendor book food available
861,Market,False,True,en,0,a year ago,2024-04-23T01:06:31.677Z,None,None,None,148,750,5,Northern Territory,False,"Was a lovely experience. Jade with her healing herbs was of particular delight, a wonderful and insightful conversationalist and very pure soul who made my day and her wares were really great. I would also highly recommend trying the kangaroo tail nachos the lady working the stand there was also a very lovely person and the food was delicious, would highly recommend spending your Sunday morning here after Church.",Nightcliff Market,4.3,None,None,Positive,lovely experience jade healing herb particular delight wonderful insightful conversationalist pure soul made day ware really great would also highly recommend trying kangaroo tail nacho lady working stand also lovely person food delicious would highly recommend spending sunday morning church
862,Market,False,True,en,0,a year ago,2024-04-18T01:51:38.338Z,None,None,None,166,750,5,Northern Territory,False,Great day,Nightcliff Market,4.3,None,None,Positive,great day
863,Market,False,False,en,0,a year ago,2024-04-05T05:06:51.773Z,None,None,None,6,750,5,Northern Territory,False,Great local products got some northern territory stopitch there a must for visitors to Darwin. Oooh and the food just out of this world and very reasonable prices ❤️,Nightcliff Market,4.3,None,None,Positive,great local product got northern territory stopitch must visitor darwin oooh food world reasonable price
864,Market,False,True,en,0,a year ago,2024-04-03T16:31:33.066Z,None,None,None,65,750,4,Northern Territory,False,2nd best market in Darwin for food and juices and ginger lattes,Nightcliff Market,4.3,None,None,Positive,2nd best market darwin food juice ginger latte
865,Market,False,True,en,0,a year ago,2024-03-22T23:57:04.083Z,None,None,None,54,750,5,Northern Territory,False,2nd best market in Darwin for food and juices and ginger lattes,Nightcliff Market,4.3,None,None,Positive,2nd best market darwin food juice ginger latte
866,Market,False,True,en,0,Edited a year ago,2024-03-17T00:44:05.481Z,None,None,None,87,750,5,Northern Territory,False,2nd best market in Darwin for food and juices and ginger lattes,Nightcliff Market,4.3,None,None,Positive,2nd best market darwin food juice ginger latte
867,Market,False,True,en,0,a year ago,2024-03-04T01:48:55.565Z,None,None,None,51,750,5,Northern Territory,False,Nice almond croissant and Turkish breads... Coffee is also available nearby with some nice music vibe around..,Nightcliff Market,4.3,None,None,Positive,nice almond croissant turkish bread coffee also available nearby nice music vibe around
868,Market,False,True,en,0,a year ago,2024-03-01T02:01:40.829Z,None,None,None,15,750,5,Northern Territory,False,2nd best market in Darwin for food and juices and ginger lattes,Nightcliff Market,4.3,None,None,Positive,2nd best market darwin food juice ginger latte
869,Market,False,True,en,0,a year ago,2024-01-21T04:14:22.759Z,None,None,None,461,750,3,Northern Territory,False,It's a shopping mall. What more can I say?,Nightcliff Market,4.3,None,None,Positive,shopping mall say
870,Market,False,False,en,0,a year ago,2024-01-14T22:12:24.623Z,None,None,None,11,750,5,Northern Territory,False,2nd best market in Darwin for food and juices and ginger lattes,Nightcliff Market,4.3,None,None,Positive,2nd best market darwin food juice ginger latte
871,Market,False,True,en,0,a year ago,2023-11-10T04:50:18.050Z,None,None,None,19,750,5,Northern Territory,False,"Busy at lunchtime on a friday, a little noisy but food and customer service excellent as usual.",Nightcliff Market,4.3,None,None,Positive,busy lunchtime friday little noisy food customer service excellent usual
872,Market,False,True,en,0,a year ago,2023-11-01T09:52:16.963Z,None,None,None,233,750,4,Northern Territory,False,"Nice,but small market.Stalls from other markets.Has great food.Nice atmosphere.",Nightcliff Market,4.3,None,None,Positive,nicebut small marketstalls marketshas great foodnice atmosphere
873,Market,False,True,en,0,a year ago,2023-10-31T07:44:33.564Z,None,None,None,10,750,5,Northern Territory,False,"Ordered takeaway from one of the many food trucks then watched the sunset on the beach.
Once the sun went down we did some night shopping that the stalls, lots of quality items on show.. a great market! Wish you could bring your dog.",Nightcliff Market,4.3,None,None,Positive,ordered takeaway one many food truck watched sunset beach sun went night shopping stall lot quality item show great market wish could bring dog
874,Market,False,True,en,0,a year ago,2023-10-29T01:10:49.178Z,None,None,None,22,750,5,Northern Territory,False,Great Darwin atmosphere and food. Crepes and satay for breakfast.,Nightcliff Market,4.3,None,None,Positive,great darwin atmosphere food crepe satay breakfast
875,Market,False,True,en,0,a year ago,2023-10-26T23:27:25.167Z,None,None,None,209,750,4,Northern Territory,False,"Great stuff at the market, but it was so hot, sweating like a pig.",Nightcliff Market,4.3,None,None,Positive,great stuff market hot sweating like pig
876,Market,False,False,en,0,a year ago,2023-10-17T22:40:54.977Z,None,None,None,33,750,3,Northern Territory,False,Very expensive stalls the fresh food stalls were reasonably priced,Nightcliff Market,4.3,None,None,Negative,expensive stall fresh food stall reasonably priced
877,Market,False,True,en,0,a year ago,2023-09-24T14:30:27.361Z,None,None,None,423,750,4,Northern Territory,False,Nice little market. Food and some stalls with craft etc. A couple of fruit and veg.,Nightcliff Market,4.3,None,None,Positive,nice little market food stall craft etc couple fruit veg
878,Market,False,True,en,0,a year ago,2023-09-22T05:48:42.220Z,None,None,None,26,750,4,Northern Territory,False,2nd best market in Darwin for food and juices and ginger lattes,Nightcliff Market,4.3,None,None,Positive,2nd best market darwin food juice ginger latte
879,Market,False,True,en,0,2 years ago,2023-08-31T13:45:38.229Z,None,None,None,218,750,4,Northern Territory,False,Nice little market.  Variety of food and other stalls.  Good music.,Nightcliff Market,4.3,None,None,Positive,nice little market variety food stall good music
880,Market,False,False,en,0,2 years ago,2023-08-18T05:13:04.566Z,None,None,None,0,750,2,Northern Territory,False,2nd best market in Darwin for food and juices and ginger lattes,Nightcliff Market,4.3,None,None,Negative,2nd best market darwin food juice ginger latte
881,Market,False,True,en,0,2 years ago,2023-08-16T22:21:39.994Z,None,None,None,85,750,3,Northern Territory,False,2nd best market in Darwin for food and juices and ginger lattes,Nightcliff Market,4.3,None,None,Neutral,2nd best market darwin food juice ginger latte
882,Market,False,False,en,0,2 years ago,2023-08-07T10:56:12.357Z,None,None,None,3,750,4,Northern Territory,False,2nd best market in Darwin for food and juices and ginger lattes,Nightcliff Market,4.3,None,None,Positive,2nd best market darwin food juice ginger latte
883,Market,False,True,en,0,2 years ago,2023-08-06T11:32:27.031Z,None,None,None,92,750,5,Northern Territory,False,2nd best market in Darwin for food and juices and ginger lattes,Nightcliff Market,4.3,None,None,Positive,2nd best market darwin food juice ginger latte
884,Market,False,True,en,0,2 years ago,2023-07-30T03:16:30.302Z,None,None,None,66,750,5,Northern Territory,False,2nd best market in Darwin for food and juices and ginger lattes,Nightcliff Market,4.3,None,None,Positive,2nd best market darwin food juice ginger latte
885,Market,False,True,en,0,2 years ago,2023-07-19T10:39:52.627Z,None,None,None,202,750,1,Northern Territory,False,No dogs allowed.... very limited on places to go in Darwin.,Nightcliff Market,4.3,None,None,Negative,dog allowed limited place go darwin
886,Market,False,True,en,0,2 years ago,2023-07-18T00:28:04.252Z,None,None,None,0,750,4,Northern Territory,False,2nd best market in Darwin for food and juices and ginger lattes,Nightcliff Market,4.3,None,None,Positive,2nd best market darwin food juice ginger latte
887,Market,False,False,en,0,2 years ago,2023-07-16T23:38:18.035Z,None,None,None,8,750,2,Northern Territory,False,Small with everyone flogging the same overpriced rubbish.,Nightcliff Market,4.3,None,None,Negative,small everyone flogging overpriced rubbish
888,Market,False,True,en,0,2 years ago,2023-07-16T06:43:50.575Z,None,None,None,215,750,5,Northern Territory,False,"Great little markets with lots of street food to choose from and a couple of coffee shops too.  Some lovely clothes, crafts and jewellery stalls plus a couple of fresh fruit and veg stalls.  I spent a pleasant couple of hours here.",Nightcliff Market,4.3,None,None,Positive,great little market lot street food choose couple coffee shop lovely clothes craft jewellery stall plus couple fresh fruit veg stall spent pleasant couple hour
889,Market,False,False,en,0,2 years ago,2023-07-14T02:43:42.019Z,None,None,None,2,750,5,Northern Territory,False,2nd best market in Darwin for food and juices and ginger lattes,Nightcliff Market,4.3,None,None,Positive,2nd best market darwin food juice ginger latte
890,Market,False,True,en,0,2 years ago,2023-07-10T11:21:30.841Z,None,None,None,1223,750,5,Northern Territory,False,Great,Nightcliff Market,4.3,None,None,Positive,great
891,Market,False,True,en,0,2 years ago,2023-07-09T22:24:16.014Z,None,None,None,266,750,5,Northern Territory,False,Love this market! Good set up with food stalls in the middle and craft & other stalls on the outer.,Nightcliff Market,4.3,None,None,Positive,love market good set food stall middle craft stall outer
892,Market,False,True,en,0,2 years ago,2023-07-02T06:04:01.099Z,None,None,None,699,750,4,Northern Territory,False,We came early hoping to avoid the crowds! Fortunately the sun was hiding behind the clouds which made it so much cooler and pleasant to walk around. The have a good range of food stalls centrally located and surrounded by other interesting product and fresh produce stalls.,Nightcliff Market,4.3,None,None,Positive,came early hoping avoid crowd fortunately sun hiding behind cloud made much cooler pleasant walk around good range food stall centrally located surrounded interesting product fresh produce stall
893,Market,False,True,en,0,2 years ago,2023-06-20T14:10:00.341Z,None,None,None,100,750,4,Northern Territory,False,2nd best market in Darwin for food and juices and ginger lattes,Nightcliff Market,4.3,None,None,Positive,2nd best market darwin food juice ginger latte
894,Market,False,False,en,0,2 years ago,2023-06-17T05:59:56.639Z,None,None,None,142,750,3,Northern Territory,False,Not my style.  We wanted breakfast but it was all Asian type food and not brekky food.,Nightcliff Market,4.3,None,None,Neutral,style wanted breakfast asian type food brekky food
895,Market,False,False,en,0,2 years ago,2023-06-11T02:47:18.059Z,None,None,None,21,750,4,Northern Territory,False,"A lovely market with a good mix of stalls (clothing, jewellery, fresh and dried produce, plants, 2nd hand books, massage and more) and an array of food stalls in the centre. Most of which is under cover, with live music. It was not overly crowed, so no long coffee cues! I found this to be the best of the Darwin markets.
Well done Nightcliff.",Nightcliff Market,4.3,None,None,Positive,lovely market good mix stall clothing jewellery fresh dried produce plant 2nd hand book massage array food stall centre cover live music overly crowed long coffee cue found best darwin market well done nightcliff
896,Market,False,True,en,0,2 years ago,2023-05-30T07:23:54.281Z,None,None,None,233,750,5,Northern Territory,False,Great food,Nightcliff Market,4.3,None,None,Positive,great food
897,Market,False,True,en,0,2 years ago,2023-05-15T19:46:43.748Z,None,None,None,33,750,4,Northern Territory,False,2nd best market in Darwin for food and juices and ginger lattes,Nightcliff Market,4.3,None,None,Positive,2nd best market darwin food juice ginger latte
898,Market,False,True,en,0,2 years ago,2023-05-11T01:21:07.394Z,None,None,None,25,750,4,Northern Territory,False,"Hey what can you say except wonderful people beautiful flowers,  pot plants, food vendors, little nik- nak shops fell in love with the jam lady product (Mmmm..JAMMY!)🤗,The Asian fruits and vegetables stall late is barter time 🤣",Nightcliff Market,4.3,None,None,Positive,hey say except wonderful people beautiful flower pot plant food vendor little nik nak shop fell love jam lady product mmmmjammythe asian fruit vegetable stall late barter time
899,Market,False,True,en,0,2 years ago,2023-04-30T23:12:50.536Z,None,None,None,24,750,5,Northern Territory,False,2nd best market in Darwin for food and juices and ginger lattes,Nightcliff Market,4.3,None,None,Positive,2nd best market darwin food juice ginger latte
900,Art gallery,False,True,en,0,2 weeks ago,2025-09-07T06:39:37.536Z,None,None,None,89,16,5,Northern Territory,False,Love everything about this place!,Outstation Gallery,4.9,None,None,Positive,love everything place
901,Art gallery,False,False,en,0,4 weeks ago,2025-08-24T12:22:55.073Z,None,None,None,2,16,5,Northern Territory,False,Always amazing art and professional advice.,Outstation Gallery,4.9,None,None,Positive,always amazing art professional advice
902,Art gallery,False,True,en,0,2 months ago,2025-06-23T23:09:55.640Z,None,None,None,14,16,5,Northern Territory,False,"The best Indigenous Art Gallery in Darwin, hands down. Beautiful pieces, knowledgeable team, wonderful stories. Well worth a visit.",Outstation Gallery,4.9,None,None,Positive,best indigenous art gallery darwin hand beautiful piece knowledgeable team wonderful story well worth visit
903,Art gallery,False,True,en,0,6 months ago,2025-03-13T03:33:28.001Z,None,None,None,625,16,5,Northern Territory,False,Always amazing art and professional advice.,Outstation Gallery,4.9,None,None,Positive,always amazing art professional advice
904,Art gallery,False,True,en,0,11 months ago,2024-10-02T11:58:31.180Z,None,None,None,597,16,5,Northern Territory,False,Just FYI Google shows it in the wrong street. It is very close but on the Gregory St side of the building. Very good gallery. Current exhibition is great but Matt was very helpful providing us a great 101 into the local art scene and lots of tips on Darwin in general.,Outstation Gallery,4.9,None,None,Positive,fyi google show wrong street close gregory st side building good gallery current exhibition great matt helpful providing u great 101 local art scene lot tip darwin general
905,Art gallery,False,True,en,0,a year ago,2024-06-28T01:28:33.341Z,None,None,None,179,16,5,Northern Territory,False,Very insightful owner.  Could learn a lot of the art piece.  How aboriginal people communicate with the outside world through art.,Outstation Gallery,4.9,None,None,Positive,insightful owner could learn lot art piece aboriginal people communicate outside world art
906,Art gallery,False,True,en,0,2 years ago,2022-12-26T11:58:01.194Z,None,None,None,164,16,5,Northern Territory,False,"This gallery is up a flight of stairs and although it is small, it packs a punch. I saw a current exhibition focusing on the works of Pennyrose Wiggins. The lady at the desk was helpful to let me know if I could take photos and to recommend other galleries to check out in Darwin. Highly recommended little gallery to check out if you are visiting Darwin.",Outstation Gallery,4.9,None,None,Negative,gallery flight stair although small pack punch saw current exhibition focusing work pennyrose wiggins lady desk helpful let know could take photo recommend gallery check darwin highly recommended little gallery check visiting darwin
907,Art gallery,False,True,en,0,3 years ago,2022-06-01T07:20:52.509Z,None,None,None,38,16,5,Northern Territory,False,"Outstanding gallery of Indigenous art, with a high level of engagement dorectly with artists and community. Definitely a cut above, and long term invested in artists. Highly recommend. Matt and Amelia are super knowledgeable and helpful.",Outstation Gallery,4.9,None,None,Positive,outstanding gallery indigenous art high level engagement dorectly artist community definitely cut long term invested artist highly recommend matt amelia super knowledgeable helpful
908,Art gallery,False,False,en,0,4 years ago,2021-09-07T03:44:50.757Z,None,None,None,3,16,5,Northern Territory,False,Always amazing art and professional advice.,Outstation Gallery,4.9,None,None,Positive,always amazing art professional advice
909,Art gallery,False,True,en,0,4 years ago,2021-04-17T07:04:29.586Z,None,None,None,35,16,5,Northern Territory,False,Always amazing art and professional advice.,Outstation Gallery,4.9,None,None,Positive,always amazing art professional advice
910,Art gallery,False,True,en,0,4 years ago,2021-04-11T06:12:11.936Z,None,None,None,28,16,5,Northern Territory,False,Always amazing art and professional advice.,Outstation Gallery,4.9,None,None,Positive,always amazing art professional advice
911,Art gallery,False,True,en,0,6 years ago,2019-08-12T07:43:33.895Z,None,None,None,29,16,5,Northern Territory,False,Always amazing art and professional advice.,Outstation Gallery,4.9,None,None,Positive,always amazing art professional advice
912,Art gallery,False,True,en,0,6 years ago,2019-04-26T08:16:14.284Z,None,None,None,102,16,4,Northern Territory,False,Authentic aboriginal art.,Outstation Gallery,4.9,None,None,Positive,authentic aboriginal art
913,Art gallery,False,True,en,0,6 years ago,2019-02-05T11:43:58.865Z,None,None,None,38,16,5,Northern Territory,False,"Superb, quality Aboriginal art / ethically sourced / knowledgeable gallery",Outstation Gallery,4.9,None,None,Positive,superb quality aboriginal art ethically sourced knowledgeable gallery
914,Art gallery,False,True,en,0,9 years ago,2016-08-28T03:58:45.985Z,None,None,None,663,16,5,Northern Territory,False,Always amazing art and professional advice.,Outstation Gallery,4.9,None,None,Positive,always amazing art professional advice
915,Art gallery,False,True,en,0,9 years ago,2016-04-13T01:27:14.382Z,None,None,None,113,16,5,Northern Territory,False,Darwin's finest selection of indigenous art. Matt's knowledge of his collection and his connection with the artists and communities is impressive. Highly recommended.,Outstation Gallery,4.9,None,None,Positive,darwin finest selection indigenous art matt knowledge collection connection artist community impressive highly recommended
916,Farmers' market,False,False,en,0,4 days ago,2025-09-17T09:44:55.778Z,None,None,None,10,1917,5,Northern Territory,False,A lovely coffee shop on the corner. I was very disappointed that the community shop was not open as per the sign on the door. After two tries gave up. I do know that on the weekends the markets are great and worth a visit.,Parap Village Markets,4.5,None,None,Positive,lovely coffee shop corner disappointed community shop open per sign door two try gave know weekend market great worth visit
917,Farmers' market,False,True,en,0,6 days ago,2025-09-16T03:19:26.602Z,None,None,None,5,1917,5,Northern Territory,False,A lovely coffee shop on the corner. I was very disappointed that the community shop was not open as per the sign on the door. After two tries gave up. I do know that on the weekends the markets are great and worth a visit.,Parap Village Markets,4.5,None,None,Positive,lovely coffee shop corner disappointed community shop open per sign door two try gave know weekend market great worth visit
918,Farmers' market,False,True,en,0,Edited a week ago,2025-09-13T06:08:30.070Z,None,None,None,98,1917,5,Northern Territory,False,Great little market to get some tasty food.,Parap Village Markets,4.5,None,None,Positive,great little market get tasty food
919,Farmers' market,False,True,en,0,a week ago,2025-09-12T12:57:21.518Z,None,None,None,24,1917,5,Northern Territory,False,A lovely coffee shop on the corner. I was very disappointed that the community shop was not open as per the sign on the door. After two tries gave up. I do know that on the weekends the markets are great and worth a visit.,Parap Village Markets,4.5,None,None,Positive,lovely coffee shop corner disappointed community shop open per sign door two try gave know weekend market great worth visit
920,Farmers' market,False,False,en,0,a week ago,2025-09-10T08:23:41.219Z,None,None,None,3,1917,5,Northern Territory,False,A lovely coffee shop on the corner. I was very disappointed that the community shop was not open as per the sign on the door. After two tries gave up. I do know that on the weekends the markets are great and worth a visit.,Parap Village Markets,4.5,None,None,Positive,lovely coffee shop corner disappointed community shop open per sign door two try gave know weekend market great worth visit
921,Farmers' market,False,True,en,0,a week ago,2025-09-08T04:29:08.087Z,None,None,None,381,1917,5,Northern Territory,False,"Very busy with lots of food stalls and dog accessories stalls, clothing stalls.",Parap Village Markets,4.5,None,None,Positive,busy lot food stall dog accessory stall clothing stall
922,Farmers' market,False,True,en,0,Edited 2 weeks ago,2025-09-08T02:04:53.165Z,None,None,None,461,1917,4,Northern Territory,False,"Don't know if I would call this a farmers market, more general, craft, food possibly general produce. Great place nonetheless. Highly recommend a visit.",Parap Village Markets,4.5,None,None,Positive,dont know would call farmer market general craft food possibly general produce great place nonetheless highly recommend visit
923,Farmers' market,False,False,en,0,2 weeks ago,2025-09-06T07:30:30.613Z,None,None,None,5,1917,3,Northern Territory,False,If you want food,Parap Village Markets,4.5,None,None,Neutral,want food
924,Farmers' market,False,True,en,0,2 weeks ago,2025-09-01T03:57:55.620Z,None,None,None,269,1917,4,Northern Territory,False,"Really enjoyable local market , easy to find ,easy parking and interesting choice of food vans , nice music being played",Parap Village Markets,4.5,None,None,Positive,really enjoyable local market easy find easy parking interesting choice food van nice music played
925,Farmers' market,False,True,en,0,3 weeks ago,2025-08-30T05:35:51.389Z,None,None,None,135,1917,4,Northern Territory,False,Plenty of stalls clothing jewellery  food and drinks,Parap Village Markets,4.5,None,None,Neutral,plenty stall clothing jewellery food drink
926,Farmers' market,False,True,en,0,3 weeks ago,2025-08-29T10:46:28.953Z,None,None,None,103,1917,5,Northern Territory,False,Loved it. So many stalls. Wearing walking shoes is recommended,Parap Village Markets,4.5,None,None,Positive,loved many stall wearing walking shoe recommended
927,Farmers' market,False,True,en,0,3 weeks ago,2025-08-27T09:11:53.174Z,None,None,None,82,1917,4,Northern Territory,False,A lovely coffee shop on the corner. I was very disappointed that the community shop was not open as per the sign on the door. After two tries gave up. I do know that on the weekends the markets are great and worth a visit.,Parap Village Markets,4.5,None,None,Positive,lovely coffee shop corner disappointed community shop open per sign door two try gave know weekend market great worth visit
928,Farmers' market,False,True,en,0,3 weeks ago,2025-08-27T06:53:40.181Z,None,None,None,18,1917,5,Northern Territory,False,A lovely coffee shop on the corner. I was very disappointed that the community shop was not open as per the sign on the door. After two tries gave up. I do know that on the weekends the markets are great and worth a visit.,Parap Village Markets,4.5,None,None,Positive,lovely coffee shop corner disappointed community shop open per sign door two try gave know weekend market great worth visit
929,Farmers' market,False,False,en,0,4 weeks ago,2025-08-24T08:51:06.323Z,None,None,None,6,1917,5,Northern Territory,False,"variety choices, many foods",Parap Village Markets,4.5,None,None,Positive,variety choice many food
930,Farmers' market,False,True,en,0,4 weeks ago,2025-08-24T06:50:30.649Z,None,None,None,132,1917,5,Northern Territory,False,Good range of stalls,Parap Village Markets,4.5,None,None,Positive,good range stall
931,Farmers' market,False,True,en,0,4 weeks ago,2025-08-24T03:09:07.955Z,None,None,None,79,1917,5,Northern Territory,False,"Cooked food, fresh food, and lots of artwork. Grab a massage? Saturdays only. Check times!",Parap Village Markets,4.5,None,None,Positive,cooked food fresh food lot artwork grab massage saturday check time
932,Farmers' market,False,True,en,0,4 weeks ago,2025-08-23T11:49:58.341Z,None,None,None,17,1917,5,Northern Territory,False,Very good,Parap Village Markets,4.5,None,None,Positive,good
933,Farmers' market,False,True,en,0,4 weeks ago,2025-08-23T02:56:04.318Z,None,None,None,30,1917,5,Northern Territory,False,A lovely coffee shop on the corner. I was very disappointed that the community shop was not open as per the sign on the door. After two tries gave up. I do know that on the weekends the markets are great and worth a visit.,Parap Village Markets,4.5,None,None,Positive,lovely coffee shop corner disappointed community shop open per sign door two try gave know weekend market great worth visit
934,Farmers' market,False,True,en,0,4 weeks ago,2025-08-23T01:34:47.485Z,None,None,None,158,1917,4,Northern Territory,False,"Great little market, compact but very busy. Yummy food, drinks and variety stalls. Great Street DJ with pumping music.",Parap Village Markets,4.5,None,None,Positive,great little market compact busy yummy food drink variety stall great street dj pumping music
935,Farmers' market,False,False,en,0,4 weeks ago,2025-08-22T08:14:53.388Z,None,None,None,9,1917,5,Northern Territory,False,A lovely coffee shop on the corner. I was very disappointed that the community shop was not open as per the sign on the door. After two tries gave up. I do know that on the weekends the markets are great and worth a visit.,Parap Village Markets,4.5,None,None,Positive,lovely coffee shop corner disappointed community shop open per sign door two try gave know weekend market great worth visit
936,Farmers' market,False,True,en,0,a month ago,2025-08-19T21:58:38.375Z,None,None,None,344,1917,4,Northern Territory,False,A lovely coffee shop on the corner. I was very disappointed that the community shop was not open as per the sign on the door. After two tries gave up. I do know that on the weekends the markets are great and worth a visit.,Parap Village Markets,4.5,None,None,Positive,lovely coffee shop corner disappointed community shop open per sign door two try gave know weekend market great worth visit
937,Farmers' market,False,True,en,0,a month ago,2025-08-19T04:05:35.529Z,None,None,None,91,1917,5,Northern Territory,False,Adorei a feira de sábado! Muito legal! Varias opcoes de comidas e coisinhas pra comprar,Parap Village Markets,4.5,None,None,Positive,adorei feira de sábado muito legal varias opcoes de comidas e coisinhas pra comprar
938,Farmers' market,False,True,en,0,a month ago,2025-08-17T22:25:30.728Z,None,None,None,39,1917,4,Northern Territory,False,Lovely Markets for a wander around in a Saturday morning. Mary’s Laksa is a must try 😊,Parap Village Markets,4.5,None,None,Positive,lovely market wander around saturday morning mary laksa must try
939,Farmers' market,False,True,en,0,a month ago,2025-08-17T04:25:51.769Z,None,None,None,49,1917,5,Northern Territory,False,A lovely coffee shop on the corner. I was very disappointed that the community shop was not open as per the sign on the door. After two tries gave up. I do know that on the weekends the markets are great and worth a visit.,Parap Village Markets,4.5,None,None,Positive,lovely coffee shop corner disappointed community shop open per sign door two try gave know weekend market great worth visit
940,Farmers' market,False,True,en,0,a month ago,2025-08-16T04:40:37.482Z,None,None,None,15,1917,5,Northern Territory,False,A lovely coffee shop on the corner. I was very disappointed that the community shop was not open as per the sign on the door. After two tries gave up. I do know that on the weekends the markets are great and worth a visit.,Parap Village Markets,4.5,None,None,Positive,lovely coffee shop corner disappointed community shop open per sign door two try gave know weekend market great worth visit
941,Farmers' market,False,False,en,0,a month ago,2025-08-14T22:57:47.206Z,None,None,None,5,1917,4,Northern Territory,False,A lovely coffee shop on the corner. I was very disappointed that the community shop was not open as per the sign on the door. After two tries gave up. I do know that on the weekends the markets are great and worth a visit.,Parap Village Markets,4.5,None,None,Positive,lovely coffee shop corner disappointed community shop open per sign door two try gave know weekend market great worth visit
942,Farmers' market,False,True,en,0,a month ago,2025-08-13T07:28:47.728Z,None,None,None,24,1917,5,Northern Territory,False,Lot's of great food and normal market type stuff attuned to the area.,Parap Village Markets,4.5,None,None,Positive,lot great food normal market type stuff attuned area
943,Farmers' market,False,True,en,0,a month ago,2025-08-11T08:36:06.494Z,None,None,None,43,1917,5,Northern Territory,False,A lovely coffee shop on the corner. I was very disappointed that the community shop was not open as per the sign on the door. After two tries gave up. I do know that on the weekends the markets are great and worth a visit.,Parap Village Markets,4.5,None,None,Positive,lovely coffee shop corner disappointed community shop open per sign door two try gave know weekend market great worth visit
944,Farmers' market,False,True,en,0,a month ago,2025-08-10T09:08:46.639Z,None,None,None,444,1917,3,Northern Territory,False,Love this place for lunch or breakfast.,Parap Village Markets,4.5,None,None,Positive,love place lunch breakfast
945,Farmers' market,False,True,en,0,a month ago,2025-08-10T04:50:10.404Z,None,None,None,54,1917,4,Northern Territory,False,A lovely coffee shop on the corner. I was very disappointed that the community shop was not open as per the sign on the door. After two tries gave up. I do know that on the weekends the markets are great and worth a visit.,Parap Village Markets,4.5,None,None,Positive,lovely coffee shop corner disappointed community shop open per sign door two try gave know weekend market great worth visit
946,Farmers' market,False,False,en,0,a month ago,2025-08-09T14:14:18.024Z,None,None,None,4,1917,3,Northern Territory,False,Nowhere to sit in shade,Parap Village Markets,4.5,None,None,Neutral,nowhere sit shade
947,Farmers' market,False,True,en,0,a month ago,2025-08-09T06:44:45.370Z,None,None,None,21,1917,5,Northern Territory,False,A lovely coffee shop on the corner. I was very disappointed that the community shop was not open as per the sign on the door. After two tries gave up. I do know that on the weekends the markets are great and worth a visit.,Parap Village Markets,4.5,None,None,Positive,lovely coffee shop corner disappointed community shop open per sign door two try gave know weekend market great worth visit
